threshold,precision,recall,f1_score,n_predicted_positive
0.0047980304807424545,0.07424356758598866,1.0,0.13822483061793298,41081
0.004802787210792303,0.07424537487828627,1.0,0.13822796283707228,41080
0.004819883499294519,0.07424718225857493,1.0,0.138231095198169,41079
0.0048201740719377995,0.0742489897268611,1.0,0.13823422770123278,41078
0.004824863281100988,0.07425079728315115,1.0,0.13823736034627326,41077
0.004828276112675667,0.07425260492745156,1.0,0.13824049313330009,41076
0.004828763660043478,0.07425441265976872,1.0,0.13824362606232293,41075
0.004829735495150089,0.07425622048010908,1.0,0.13824675913335147,41074
0.004831624682992697,0.07425802838847904,1.0,0.13824989234639531,41073
0.0048368340358138084,0.07425983638488508,1.0,0.1382530257014641,41072
0.00484324200078845,0.07426164446933359,1.0,0.13825615919856757,41071
0.004843416623771191,0.07426345264183103,1.0,0.13825929283771532,41070
0.004848466254770756,0.07426526090238379,1.0,0.13826242661891702,41069
0.004848560318350792,0.07426706925099834,1.0,0.13826556054218234,41068
0.004862841684371233,0.0742688776876811,1.0,0.13826869460752092,41067
0.0048667751252651215,0.07427068621243851,1.0,0.13827182881494243,41066
0.004871423821896315,0.074272494825277,1.0,0.13827496316445653,41065
0.004882254172116518,0.074274303526203,1.0,0.1382780976560729,41064
0.004885802045464516,0.07427611231522295,1.0,0.1382812322898012,41063
0.004895118996500969,0.07427792119234329,1.0,0.13828436706565106,41062
0.004900645464658737,0.07427973015757044,1.0,0.1382875019836322,41061
0.004901341162621975,0.07428153921091087,1.0,0.13829063704375424,41060
0.004905438516288996,0.07428334835237098,1.0,0.13829377224602687,41059
0.0049102213233709335,0.07428515758195724,1.0,0.1382969075904598,41058
0.004912752658128738,0.07428696689967607,1.0,0.1383000430770626,41057
0.004951334558427334,0.0742887763055339,1.0,0.13830317870584502,41056
0.004954784642904997,0.0742905857995372,1.0,0.13830631447681668,41055
0.004963538143783808,0.07429239538169241,1.0,0.1383094503899873,41054
0.004969450179487467,0.07429420505200594,1.0,0.13831258644536654,41053
0.004972499795258045,0.07429601481048427,1.0,0.13831572264296405,41052
0.004976410884410143,0.0742978246571338,1.0,0.1383188589827895,41051
0.004982943180948496,0.07429963459196103,1.0,0.1383219954648526,41050
0.004985040985047817,0.07430144461497235,1.0,0.13832513208916303,41049
0.004996537230908871,0.07430325472617423,1.0,0.1383282688557304,41048
0.004999231081455946,0.07430506492557312,1.0,0.13833140576456449,41047
0.004999600816518068,0.07430687521317546,1.0,0.1383345428156749,41046
0.005006762687116861,0.07430868558898769,1.0,0.13833768000907132,41045
0.005015109665691853,0.07431049605301628,1.0,0.13834081734476347,41044
0.0050151715986430645,0.07431230660526765,1.0,0.138343954822761,41043
0.005020306445658207,0.07431411724574825,1.0,0.13834709244307358,41042
0.005025859456509352,0.07431592797446455,1.0,0.1383502302057109,41041
0.005029487889260054,0.074317738791423,1.0,0.1383533681106827,41040
0.005029878579080105,0.07431954969663003,1.0,0.1383565061579986,41039
0.005033206660300493,0.07432136069009211,1.0,0.1383596443476683,41038
0.005033653229475021,0.07432317177181567,1.0,0.1383627826797015,41037
0.005036639515310526,0.0743249829418072,1.0,0.13836592115410787,41036
0.005041781812906265,0.07432679420007311,1.0,0.13836905977089714,41035
0.005043619312345982,0.07432860554661988,1.0,0.13837219853007893,41034
0.005043710116297007,0.07433041698145396,1.0,0.138375337431663,41033
0.005048730410635471,0.0743322285045818,1.0,0.138378476475659,41032
0.005056103691458702,0.07433404011600984,1.0,0.13838161566207663,41031
0.005056684371083975,0.07433585181574458,1.0,0.1383847549909256,41030
0.005060505121946335,0.07433766360379244,1.0,0.13838789446221555,41029
0.005063163116574287,0.07433947548015989,1.0,0.13839103407595627,41028
0.005063309799879789,0.0743412874448534,1.0,0.13839417383215735,41027
0.005065049510449171,0.0743775452971444,1.0,0.13845699888780444,41007
0.005067782010883093,0.07437935911817782,1.0,0.13846014163791537,41006
0.005067919380962849,0.07438117302767955,1.0,0.13846328453070025,41005
0.005077745765447617,0.07438298702565603,1.0,0.13846642756616878,41004
0.005080075468868017,0.07438480111211375,1.0,0.1384695707443307,41003
0.005087144207209349,0.07438661528705917,1.0,0.13847271406519568,41002
0.005088727921247482,0.07438842955049876,1.0,0.13847585752877348,41001
0.0051004886627197266,0.07439024390243902,1.0,0.13847900113507378,41000
0.005101494956761599,0.07439205834288641,1.0,0.13848214488410635,40999
0.005104688461869955,0.07439387287184741,1.0,0.13848528877588084,40998
0.005109904799610376,0.07439568748932848,1.0,0.13848843281040707,40997
0.00512076448649168,0.07439750219533613,1.0,0.13849157698769468,40996
0.00512997480109334,0.07439931698987681,1.0,0.13849472130775342,40995
0.0051328325644135475,0.07440113187295702,1.0,0.13849786577059303,40994
0.005141874309629202,0.07440294684458322,1.0,0.13850101037622323,40993
0.005142400972545147,0.0744047619047619,1.0,0.13850415512465375,40992
0.005145429167896509,0.07440657705349955,1.0,0.13850730001589429,40991
0.0051473286002874374,0.07440839229080264,1.0,0.13851044504995458,40990
0.005148496013134718,0.07441020761667765,1.0,0.1385135902268444,40989
0.005150071810930967,0.07441202303113106,1.0,0.13851673554657343,40988
0.0051536839455366135,0.07441383853416937,1.0,0.13851988100915139,40987
0.00515395775437355,0.07441565412579905,1.0,0.13852302661458807,40986
0.0051553440280258656,0.07441746980602659,1.0,0.13852617236289316,40985
0.005162556190043688,0.07441928557485848,1.0,0.13852931825407638,40984
0.005162984598428011,0.0744211014323012,1.0,0.13853246428814753,40983
0.005165576469153166,0.07442291737836124,1.0,0.13853561046511628,40982
0.005169398616999388,0.07442473341304506,1.0,0.1385387567849924,40981
0.005183333531022072,0.0744265495363592,1.0,0.1385419032477856,40980
0.0051842802204191685,0.0744283657483101,1.0,0.13854504985350563,40979
0.005184329580515623,0.0744301820489043,1.0,0.13854819660216225,40978
0.0051858690567314625,0.07443199843814823,1.0,0.1385513434937652,40977
0.005186963826417923,0.07443381491604842,1.0,0.13855449052832416,40976
0.005187325179576874,0.07443563148261134,1.0,0.13855763770584895,40975
0.005191918928176165,0.0744374481378435,1.0,0.13856078502634928,40974
0.005197108257561922,0.0744392648817514,1.0,0.13856393248983487,40973
0.00519914273172617,0.0744410817143415,1.0,0.1385670800963155,40972
0.0051998901180922985,0.07444289863562031,1.0,0.13857022784580086,40971
0.005210840608924627,0.07444471564559434,1.0,0.13857337573830078,40970
0.005213575437664986,0.07444653274427006,1.0,0.13857652377382493,40969
0.005234638694673777,0.07444834993165397,1.0,0.1385796719523831,40968
0.005237219389528036,0.07445016720775258,1.0,0.13858282027398505,40967
0.005238940939307213,0.07445198457257238,1.0,0.13858596873864049,40966
0.005240161437541246,0.07445380202611986,1.0,0.1385891173463592,40965
0.005243321415036917,0.07445561956840152,1.0,0.13859226609715092,40964
0.005255652125924826,0.07445743719942387,1.0,0.13859541499102537,40963
0.005256100557744503,0.0744592549191934,1.0,0.13859856402799237,40962
0.005256678909063339,0.07446107272771661,1.0,0.1386017132080616,40961
0.005264786537736654,0.074462890625,1.0,0.1386048625312429,40960
0.005264948587864637,0.07446470861105008,1.0,0.13860801199754597,40959
0.0052679916843771935,0.07446652668587334,1.0,0.13861116160698056,40958
0.005269178189337254,0.07446834484947629,1.0,0.13861431135955643,40957
0.005270035937428474,0.07447016310186541,1.0,0.13861746125528338,40956
0.005273523740470409,0.07447198144304724,1.0,0.1386206112941711,40955
0.005278759635984898,0.07447379987302828,1.0,0.13862376147622943,40954
0.005280607845634222,0.074475618391815,1.0,0.13862691180146808,40953
0.005285714752972126,0.07447743699941395,1.0,0.13863006226989683,40952
0.005286805331707001,0.07447925569583161,1.0,0.13863321288152541,40951
0.005289822816848755,0.07448107448107448,1.0,0.13863636363636364,40950
0.005291077308356762,0.07448289335514909,1.0,0.13863951453442125,40949
0.005293311085551977,0.07448471231806193,1.0,0.13864266557570798,40948
0.005295936018228531,0.07448653136981952,1.0,0.13864581676023366,40947
0.005297420546412468,0.07448835051042837,1.0,0.138648968088008,40946
0.005304276943206787,0.07449016973989499,1.0,0.1386521195590408,40945
0.005305474624037743,0.07449198905822586,1.0,0.1386552711733418,40944
0.005306679755449295,0.07449380846542755,1.0,0.13865842293092082,40943
0.005311570130288601,0.07449562796150652,1.0,0.1386615748317876,40942
0.0053154234774410725,0.07449744754646931,1.0,0.1386647268759519,40941
0.005317039787769318,0.07449926722032242,1.0,0.1386678790634235,40940
0.005325646605342627,0.07450108698307238,1.0,0.1386710313942122,40939
0.005328354891389608,0.07450290683472569,1.0,0.13867418386832772,40938
0.00533278938382864,0.07450472677528885,1.0,0.1386773364857799,40937
0.005335967522114515,0.07450654680476843,1.0,0.13868048924657847,40936
0.005338478367775679,0.07450836692317088,1.0,0.1386836421507332,40935
0.005339020397514105,0.07451018713050277,1.0,0.13868679519825391,40934
0.005341938231140375,0.07451200742677058,1.0,0.13868994838915036,40933
0.005342698190361261,0.07451382781198085,1.0,0.1386931017234323,40932
0.005349155981093645,0.07451564828614009,1.0,0.13869625520110956,40931
0.005350227002054453,0.07451746884925482,1.0,0.1386994088221919,40930
0.005351224448531866,0.07451928950133158,1.0,0.13870256258668912,40929
0.005365746095776558,0.07452111024237686,1.0,0.13870571649461094,40928
0.0053668455220758915,0.0745229310723972,1.0,0.1387088705459672,40927
0.005373294465243816,0.07452475199139912,1.0,0.1387120247407677,40926
0.005375649314373732,0.07452657299938913,1.0,0.13871517907902217,40925
0.005376080982387066,0.07452839409637377,1.0,0.13871833356074043,40924
0.005376690067350864,0.07453021528235955,1.0,0.13872148818593227,40923
0.005380039103329182,0.074532036557353,1.0,0.13872464295460749,40922
0.005381195340305567,0.07453385792136068,1.0,0.13872779786677583,40921
0.00538255088031292,0.07453567937438905,1.0,0.1387309529224471,40920
0.005383257754147053,0.07453750091644468,1.0,0.13873410812163114,40919
0.005387530662119389,0.07453932254753409,1.0,0.1387372634643377,40918
0.0053942883387207985,0.07454114426766381,1.0,0.13874041895057657,40917
0.005394367501139641,0.07454296607684036,1.0,0.13874357458035755,40916
0.005396547727286816,0.07454478797507026,1.0,0.13874673035369042,40915
0.005405315198004246,0.07454660996236007,1.0,0.13874988627058502,40914
0.005407312884926796,0.0745484320387163,1.0,0.13875304233105112,40913
0.005407600197941065,0.07455025420414549,1.0,0.1387561985350985,40912
0.005409146659076214,0.07455207645865415,1.0,0.13875935488273697,40911
0.005412223748862743,0.07455389880224884,1.0,0.13876251137397635,40910
0.005412980914115906,0.07455572123493608,1.0,0.1387656680088264,40909
0.005414662417024374,0.0745575437567224,1.0,0.13876882478729696,40908
0.005415790248662233,0.07455936636761434,1.0,0.1387719817093978,40907
0.00541584100574255,0.07456118906761844,1.0,0.13877513877513878,40906
0.005416396073997021,0.07456301185674123,1.0,0.13877829598452962,40905
0.005418512970209122,0.07456483473498925,1.0,0.13878145333758019,40904
0.00542348762974143,0.07456665770236902,1.0,0.13878461083430027,40903
0.005431750789284706,0.0745684807588871,1.0,0.13878776847469967,40902
0.005431876517832279,0.07457030390455001,1.0,0.1387909262587882,40901
0.005434020422399044,0.0745721271393643,1.0,0.13879408418657566,40900
0.005436224397271872,0.07457395046333651,1.0,0.13879724225807186,40899
0.005438174121081829,0.07457577387647318,1.0,0.13880040047328662,40898
0.005438312888145447,0.07457759737878084,1.0,0.13880355883222972,40897
0.005441165994852781,0.07457942097026604,1.0,0.13880671733491104,40896
0.0054437159560620785,0.07458124465093532,1.0,0.1388098759813403,40895
0.00544528104364872,0.07458306842079522,1.0,0.1388130347715274,40894
0.0054476005025208,0.0745848922798523,1.0,0.1388161937054821,40893
0.005452831741422415,0.07458671622811308,1.0,0.13881935278321425,40892
0.005453028250485659,0.07458854026558412,1.0,0.1388225120047336,40891
0.005453209392726421,0.07459036439227194,1.0,0.13882567137005006,40890
0.005456763785332441,0.07459218860818313,1.0,0.1388288308791734,40889
0.005457638297230005,0.07459401291332421,1.0,0.13883199053211343,40888
0.005459655541926622,0.07459583730770171,1.0,0.13883515032888,40887
0.005460359621793032,0.07459766179132221,1.0,0.13883831026948287,40886
0.005461307242512703,0.07459948636419225,1.0,0.13884147035393193,40885
0.005465307738631964,0.07460131102631837,1.0,0.138844630582237,40884
0.0054657249711453915,0.07460313577770712,1.0,0.13884779095440786,40883
0.005470701493322849,0.07460496061836505,1.0,0.13885095147045434,40882
0.005472177639603615,0.07460678554829872,1.0,0.1388541121303863,40881
0.0054761311039328575,0.07460861056751468,1.0,0.13885727293421352,40880
0.005476165097206831,0.07461043567601947,1.0,0.13886043388194586,40879
0.005482367239892483,0.07461226087381966,1.0,0.13886359497359316,40878
0.005483054090291262,0.07461408616092179,1.0,0.1388667562091652,40877
0.005484702531248331,0.07461591153733242,1.0,0.13886991758867187,40876
0.005485967267304659,0.0746177370030581,1.0,0.13887307911212293,40875
0.005496779456734657,0.0746195625581054,1.0,0.1388762407795283,40874
0.005497383885085583,0.07462138820248086,1.0,0.1388794025908977,40873
0.0055054607801139355,0.07462321393619104,1.0,0.13888256454624107,40872
0.005506155081093311,0.07462503975924249,1.0,0.13888572664556817,40871
0.0055086263455450535,0.07462686567164178,1.0,0.1388888888888889,40870
0.0055091409012675285,0.07462869167339549,1.0,0.13889205127621304,40869
0.0055106221698224545,0.07463051776451013,1.0,0.13889521380755043,40868
0.005510849878191948,0.0746323439449923,1.0,0.13889837648291095,40867
0.005511017050594091,0.07463417021484853,1.0,0.1389015393023044,40866
0.005511374678462744,0.0746359965740854,1.0,0.13890470226574064,40865
0.005512146279215813,0.07463782302270948,1.0,0.1389078653732295,40864
0.005512668751180172,0.07463964956072731,1.0,0.13891102862478083,40863
0.005513214971870184,0.07464147618814547,1.0,0.13891419202040445,40862
0.005513876210898161,0.07464330290497051,1.0,0.13891735556011023,40861
0.005514449439942837,0.07464512971120901,1.0,0.138920519243908,40860
0.005520681384950876,0.07464695660686751,1.0,0.1389236830718076,40859
0.005522297229617834,0.07465061066647086,1.0,0.1389300111599517,40857
0.005524127744138241,0.07465426508383306,1.0,0.13893633982462134,40855
0.005526682827621698,0.07465609242669016,1.0,0.13893950437317784,40854
0.005533736664801836,0.07465791985900669,1.0,0.13894266906589528,40853
0.005536812823265791,0.07465974738078919,1.0,0.13894583390278348,40852
0.005537837278097868,0.07466157499204426,1.0,0.13894899888385231,40851
0.005540868267416954,0.07466340269277846,1.0,0.13895216400911162,40850
0.005541541147977114,0.07466523048299836,1.0,0.13895532927857127,40849
0.005545413121581078,0.07466705836271054,1.0,0.1389584946922411,40848
0.005547340959310532,0.07466888633192156,1.0,0.13896166025013099,40847
0.005548556800931692,0.07467071439063801,1.0,0.13896482595225076,40846
0.005550290457904339,0.07467254253886645,1.0,0.13896799179861033,40845
0.0055520301684737206,0.07467437077661346,1.0,0.13897115778921948,40844
0.005554532166570425,0.07467619910388561,1.0,0.13897432392408812,40843
0.005554982461035252,0.07467802752068949,1.0,0.1389774902032261,40842
0.005555393639951944,0.07467985602703166,1.0,0.13898065662664327,40841
0.005563259590417147,0.0746816846229187,1.0,0.13898382319434952,40840
0.005564309656620026,0.07468351330835721,1.0,0.13898698990635466,40839
0.005565072409808636,0.07468534208335374,1.0,0.1389901567626686,40838
0.005566848907619715,0.07468717094791488,1.0,0.1389933237633012,40837
0.0055709946900606155,0.0746889999020472,1.0,0.13899649090826233,40836
0.0055718873627483845,0.07469082894575732,1.0,0.1389996581975618,40835
0.005572529509663582,0.07469265807905177,1.0,0.13900282563120955,40834
0.005573319736868143,0.07469448730193716,1.0,0.13900599320921542,40833
0.005574144423007965,0.07469631661442007,1.0,0.13900916093158927,40832
0.005574874114245176,0.07469814601650707,1.0,0.13901232879834097,40831
0.005575040355324745,0.07469997550820476,1.0,0.1390154968094804,40830
0.0055751861073076725,0.07470180508951971,1.0,0.13901866496501744,40829
0.005576140712946653,0.0747036347604585,1.0,0.13902183326496195,40828
0.005576449912041426,0.07470546452102775,1.0,0.1390250017093238,40827
0.005578951444476843,0.07470729437123402,1.0,0.13902817029811287,40826
0.00558115029707551,0.0747091243110839,1.0,0.13903133903133902,40825
0.005586151499301195,0.07471095434058397,1.0,0.13903450790901217,40824
0.0055876909755170345,0.07471278445974083,1.0,0.13903767693114216,40823
0.0055900574661791325,0.07471461466856107,1.0,0.13904084609773887,40822
0.005597091279923916,0.07471644496705128,1.0,0.1390440154088122,40821
0.005599740892648697,0.07471827535521804,1.0,0.139047184864372,40820
0.005606749560683966,0.07472010583306793,1.0,0.13905035446442818,40819
0.005609618965536356,0.07472193640060758,1.0,0.13905352420899061,40818
0.005610722582787275,0.07472559780478244,1.0,0.13905986413167373,40816
0.00561494892463088,0.07472742864143085,1.0,0.1390630343098142,40815
0.005624501500278711,0.07472925956779536,1.0,0.13906620463250047,40814
0.005630409345030785,0.07473109058388258,1.0,0.13906937509974238,40813
0.005631431471556425,0.07473292168969911,1.0,0.13907254571154987,40812
0.005642972886562347,0.07473475288525153,1.0,0.1390757164679328,40811
0.0056437840685248375,0.07473658417054643,1.0,0.13907888736890106,40810
0.00564529886469245,0.07473841554559044,1.0,0.13908205841446453,40809
0.005647847894579172,0.07474024701039012,1.0,0.13908522960463313,40808
0.005650909151881933,0.07474207856495209,1.0,0.13908840093941674,40807
0.005653272848576307,0.07474391020928295,1.0,0.13909157241882525,40806
0.005656664725393057,0.07474574194338929,1.0,0.13909474404286853,40805
0.005657643545418978,0.07474757376727771,1.0,0.13909791581155653,40804
0.005657702684402466,0.07474940568095483,1.0,0.1391010877248991,40803
0.00565783167257905,0.07475123768442724,1.0,0.13910425978290614,40802
0.005658150650560856,0.07475306977770153,1.0,0.13910743198558756,40801
0.005660319235175848,0.07475490196078431,1.0,0.13911060433295325,40800
0.0056631057523190975,0.0747567342336822,1.0,0.1391137768250131,40799
0.005663379095494747,0.07475856659640179,1.0,0.13911694946177705,40798
0.005671951454132795,0.07476039904894968,1.0,0.13912012224325496,40797
0.0056778923608362675,0.07476223159133248,1.0,0.13912329516945673,40796
0.0056795054115355015,0.0747640642235568,1.0,0.1391264682403923,40795
0.005683001596480608,0.07476589694562925,1.0,0.13912964145607154,40794
0.005685489159077406,0.07476772975755644,1.0,0.13913281481650436,40793
0.005690157413482666,0.07476956265934497,1.0,0.13913598832170065,40792
0.005694386083632708,0.07477139565100145,1.0,0.13913916197167037,40791
0.005697254091501236,0.07477322873253249,1.0,0.13914233576642335,40790
0.005698075518012047,0.07477506190394469,1.0,0.13914550970596956,40789
0.00570007786154747,0.07477689516524468,1.0,0.1391486837903189,40788
0.0057016233913600445,0.07477872851643906,1.0,0.13915185801948127,40787
0.005705839488655329,0.07478056195753445,1.0,0.13915503239346655,40786
0.005706667434424162,0.07478239548853745,1.0,0.1391582069122847,40785
0.005709514487534761,0.07478422910945469,1.0,0.13916138157594563,40784
0.0057107191532850266,0.07478606282029276,1.0,0.1391645563844592,40783
0.005710919387638569,0.07478789662105831,1.0,0.13916773133783536,40782
0.005716226063668728,0.07478973051175793,1.0,0.13917090643608404,40781
0.005717741325497627,0.07479156449239824,1.0,0.13917408167921516,40780
0.005728372372686863,0.07479339856298585,1.0,0.13917725706723857,40779
0.005737273953855038,0.0747952327235274,1.0,0.13918043260016427,40778
0.005738946609199047,0.07479706697402948,1.0,0.13918360827800214,40777
0.005740440916270018,0.07479890131449872,1.0,0.1391867841007621,40776
0.005741314496845007,0.07480073574494175,1.0,0.13918996006845408,40775
0.005742558278143406,0.07480257026536519,1.0,0.139193136181088,40774
0.005744379945099354,0.07480440487577564,1.0,0.13919631243867375,40773
0.00574870640411973,0.07480623957617973,1.0,0.1391994888412213,40772
0.005749390460550785,0.07480807436658408,1.0,0.13920266538874057,40771
0.005756703205406666,0.07480990924699533,1.0,0.13920584208124145,40770
0.005756847560405731,0.0748117442174201,1.0,0.13920901891873388,40769
0.005757049657404423,0.07481357927786499,1.0,0.1392121959012278,40768
0.0057587469927966595,0.07481541442833664,1.0,0.13921537302873313,40767
0.005760118365287781,0.07481724966884168,1.0,0.13921855030125982,40766
0.005764109082520008,0.07481908499938673,1.0,0.13922172771881774,40765
0.005765221547335386,0.07482092041997841,1.0,0.1392249052814169,40764
0.005766082089394331,0.07482275593062336,1.0,0.13922808298906716,40763
0.005768682807683945,0.0748245915313282,1.0,0.1392312608417785,40762
0.0057706767693161964,0.07482642722209956,1.0,0.13923443883956085,40761
0.005771639756858349,0.07482826300294407,1.0,0.1392376169824241,40760
0.005774275399744511,0.07483009887386835,1.0,0.13924079527037822,40759
0.00577571801841259,0.07483193483487904,1.0,0.13924397370343317,40758
0.00577709823846817,0.07483377088598278,1.0,0.13924715228159884,40757
0.0057774493470788,0.07483560702718618,1.0,0.13925033100488518,40756
0.005780029576271772,0.0748374432584959,1.0,0.13925350987330212,40755
0.00578461866825819,0.07483927957991854,1.0,0.13925668888685966,40754
0.005784895736724138,0.07484111599146075,1.0,0.13925986804556764,40753
0.005785252433270216,0.07484295249312917,1.0,0.1392630473494361,40752
0.005785858258605003,0.07484478908493043,1.0,0.13926622679847492,40751
0.005787378177046776,0.07484662576687116,1.0,0.13926940639269406,40750
0.0057892221957445145,0.07484846253895801,1.0,0.13927258613210347,40749
0.0058028181083500385,0.0748502994011976,1.0,0.1392757660167131,40748
0.005803178064525127,0.07485213635359658,1.0,0.13927894604653288,40747
0.005805112421512604,0.07485397339616158,1.0,0.13928212622157274,40746
0.005806894041597843,0.07485581052889925,1.0,0.13928530654184268,40745
0.005806901957839727,0.07485764775181622,1.0,0.1392884870073526,40744
